product_name,category,img_link,product_link,discounted_price,actual_price,discount_percentage,rating,rating_count,Label
"Quantum QHM-7406 Full-Sized Keyboard with (???) Rupee Symbol, Hotkeys and 3-pieces LED function for Desktop/Laptop/Smart TV Spill-Resistant Wired USB Keyboard with 10 million keystrokes lifespan (Black)","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",https://m.media-amazon.com/images/I/41y181oD7ZL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Quantum-QHM-7406-Spill-Resistant-Wired-Keyboard/dp/B08CF4SCNP/ref=sr_1_104?qid=1672903000&s=computers&sr=1-104,299,599,0.5,3.8,"3,066",1
"STRIFF Laptop Tabletop Stand, Fold-Up, Adjustable, Ventilated, Portable Holder for Desk, Aluminum Foldable Laptop Ergonomic Compatibility with up to 15.6-inch Laptop, All Mac, Tab, and Mobile (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,https://m.media-amazon.com/images/I/319cuUVHCwL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/STRIFF-Adjustable-Ventilated-Ergonomic-Compatibility/dp/B09XX51X2G/ref=sr_1_105?qid=1672903000&s=computers&sr=1-105,449,999,0.55,4,"2,102",1
"Logitech M221 Wireless Mouse, Silent Buttons, 2.4 GHz with USB Mini Receiver, 1000 DPI Optical Tracking, 18-Month Battery Life, Ambidextrous PC / Mac / Laptop - Charcoal Grey","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",https://m.media-amazon.com/images/I/31ROHZJMEUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-Silent-Wireless-Mouse-Charcoal/dp/B01M72LILF/ref=sr_1_106?qid=1672903000&s=computers&sr=1-106,799,"1,295",0.38,4.4,"34,852",1
"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",https://m.media-amazon.com/images/I/41nPYaWA+ML._SY300_SX300_.jpg,https://www.amazon.in/AmazonBasics-Flexible-HDMI-Cable-3-Foot/dp/B07KSMBL2H/ref=sr_1_107?qid=1672903000&s=computers&sr=1-107,219,700,0.69,4.4,"4,26,972",0
"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",https://m.media-amazon.com/images/I/419KXo-7kDL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLQ624/ref=sr_1_108?qid=1672903000&s=computers&sr=1-108,157,160,0.02,4.5,"8,618",1
HP 32GB Class 10 MicroSD Memory Card (U1 TF Card??32GB),Electronics|Accessories|MemoryCards|MicroSD,https://m.media-amazon.com/images/I/41z7FRqEerL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-MicroSD-U1-TF-Card-32GB/dp/B07DJLFMPS/ref=sr_1_110?qid=1672903000&s=computers&sr=1-110,369,"1,600",0.77,4,"32,625",1
"HP 150 Wireless USB Mouse with Ergonomic and ambidextrous Design, 1600 DPI Optical Tracking, 2.4 GHz Wireless connectivity, Dual-Function Scroll Wheel and 12 Month Long Battery Life. 3-Years Warranty.","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",https://m.media-amazon.com/images/I/21ci6bwxtdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HP-150-Ambidextrous-Wireless-Mouse/dp/B09GB5B4BK/ref=sr_1_113?qid=1672903000&s=computers&sr=1-113,599,899,0.33,4,"4,018",1
"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,https://m.media-amazon.com/images/I/51pZRhR1wWL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-5000174-Rechargeable-Batteries-Green/dp/B015ZXUDD0/ref=sr_1_114?qid=1672903000&s=computers&sr=1-114,479,599,0.2,4.3,"11,687",1
"Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quick Charge Support, Nylon Braided for All Type-C and 8 Pin Devices, Green",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31J6qGhAL9L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-Delivery-Support-Braided/dp/B085DTN6R2/ref=sr_1_115?qid=1672903000&s=computers&sr=1-115,350,899,0.61,4.2,"2,262",1
"boAt Airdopes 181 in-Ear True Wireless Earbuds with ENx  Tech, Beast  Mode(Low Latency Upto 60ms) for Gaming, with Mic, ASAP  Charge, 20H Playtime, Bluetooth v5.2, IPX4 & IWP (Cool Grey)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/314g1W9h2rL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Airdopes-181-Playtime-Bluetooth-Wireless/dp/B09PL79D2X/ref=sr_1_116?qid=1672903000&s=computers&sr=1-116,1598,"2,990",0.47,3.8,"11,015",1
"TP-Link USB Bluetooth Adapter for PC, 5.0 Bluetooth Dongle Receiver (UB500) Supports Windows 11/10/8.1/7 for Desktop, Laptop, Mouse, Keyboard, Printers, Headsets, Speakers, PS4/ Xbox Controllers",Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31TZq2dY-hL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Bluetooth-Receiver-UB500-Controllers/dp/B098K3H92Z/ref=sr_1_117?qid=1672903000&s=computers&sr=1-117,599,899,0.33,4.3,"95,116",1
Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41R08zLK69L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-Konnect-POR-1401-Charging-Function/dp/B09KLVMZ3B/ref=sr_1_118?qid=1672903000&s=computers&sr=1-118,159,399,0.6,4.1,"4,768",1
"SanDisk Ultra Dual Drive Luxe USB Type C Flash Drive (Silver, 128 GB, 5Y - SDDDC4-128G-I35)",Computers&Accessories|ExternalDevices&DataStorage|PenDrives,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41IZ3JvOvwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Drive-Flash-128GB/dp/B084PJSSQ1/ref=sr_1_119?qid=1672903000&s=computers&sr=1-119,1299,"3,000",0.57,4.3,"23,022",1
"rts [2 Pack] Mini USB C Type C Adapter Plug, Type C Female to USB A Male Charger Charging Cable Adapter Converter compatible for iPhone, Samsung S20 ultra/S21/S10/S8/S9/MacBook Pro iPad Silver",Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/3172BJyynBS._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/rts-Adapter-Charging-Converter-compatible/dp/B097C564GC/ref=sr_1_121?qid=1672903001&s=computers&sr=1-121,294,"4,999",0.94,4.3,"4,426",1
HP 682 Black Original Ink Cartridge,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",https://m.media-amazon.com/images/I/4152kKO7W8L._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/682-Black-Original-Ink-Cartridge/dp/B08CYNJ5KY/ref=sr_1_122?qid=1672903001&s=computers&sr=1-122,828,861,0.04,4.2,"4,567",1
Logitech H111 Wired On Ear Headphones With Mic Black,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/31puHGasbOL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-H111-Stero-Headset-Black/dp/B00Y4ORQ46/ref=sr_1_123?qid=1672903001&s=computers&sr=1-123,745,795,0.06,4,"13,797",1
"Digitek DTR 550 LW (67 Inch) Tripod For DSLR, Camera |Operating Height: 5.57 Feet | Maximum Load Capacity up to 4.5kg | Portable Lightweight Aluminum Tripod with 360 Degree Ball Head | Carry Bag Included (Black) (DTR 550LW)",Electronics|Cameras&Photography|Accessories|Tripods&Monopods|CompleteTripodUnits,https://m.media-amazon.com/images/I/41NJeh+qQRL._SY300_SX300_.jpg,https://www.amazon.in/Digitek-DTR-550-LW-Tripod/dp/B074CWD7MS/ref=sr_1_124?qid=1672903001&s=computers&sr=1-124,1549,"2,495",0.38,4.4,"15,137",1
MI Braided USB Type-C Cable for Charging Adapter (Red),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31gaP7qpBNL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Mi-Braided-USB-Type-C-Cable/dp/B083342NKJ/ref=sr_1_125?qid=1672903001&s=computers&sr=1-125,349,399,0.13,4.4,"18,757",1
"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/41TZJiPRRwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/DURACELL-Lightning-Certified-braided-Devices/dp/B09C6HXFC1/ref=sr_1_126?qid=1672903001&s=computers&sr=1-126,970,"1,799",0.46,4.5,815,0
"TP-Link TL-WA850RE Single_Band 300Mbps RJ45 Wireless Range Extender, Broadband/Wi-Fi Extender, Wi-Fi Booster/Hotspot with 1 Ethernet Port, Plug and Play, Built-in Access Point Mode, White",Computers&Accessories|NetworkingDevices|Repeaters&Extenders,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/21n1BGPOHBL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WA850RE-300Mbps-Universal-Extender/dp/B00A0VCJPI/ref=sr_1_127?qid=1672903001&s=computers&sr=1-127,1469,"2,499",0.41,4.2,"1,56,638",0
COI Note Pad/Memo Book with Sticky Notes & Clip Holder with Pen for Gifting,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41oLhpKArFL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/COI-Sticky-Notes-Holder-Gifting/dp/B00UGZWM2I/ref=sr_1_128?qid=1672903001&s=computers&sr=1-128,198,800,0.75,4.1,"9,344",1
Fujifilm Instax Mini Single Pack 10 Sheets Instant Film for Fuji Instant Cameras,Electronics|Cameras&Photography|Accessories|Film,https://m.media-amazon.com/images/I/51fEftU7HAL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fujifilm-Instax-Instant-Fuji-Cameras/dp/B00R1P3B4O/ref=sr_1_129?qid=1672903001&s=computers&sr=1-129,549,549,0,4.5,"4,875",1
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring",Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/41ziJKWj9LL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Fire-Boltt-Bluetooth-Assistance-Calculator-Monitoring/dp/B0B3MWYCHQ/ref=sr_1_130?qid=1672903001&s=computers&sr=1-130,2999,"9,999",0.7,4.2,"20,881",1
"Samsung Galaxy Watch4 Bluetooth(4.4 cm, Black, Compatible with Android only)",Electronics|WearableTechnology|SmartWatches,https://m.media-amazon.com/images/I/31CuxaU77jL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Samsung-Galaxy-Bluetooth-Compatible-Android/dp/B09DG9VNWB/ref=sr_1_131?qid=1672903001&s=computers&sr=1-131,12000,"29,999",0.6,4.3,"4,744",1
"Noise Buds Vs104 Bluetooth Truly Wireless in Ear Earbuds with Mic, 30-Hours of Playtime, Instacharge, 13Mm Driver and Hyper Sync (Charcoal Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/31YW3+kpZQL._SY300_SX300_.jpg,https://www.amazon.in/Noise-Bluetooth-Wireless-30-Hours-Instacharge/dp/B09Y5MP7C4/ref=sr_1_132?qid=1672903001&s=computers&sr=1-132,1299,"3,499",0.63,3.9,"12,452",1
"Duracell Ultra Alkaline AAA Battery, 8 Pcs",Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41ZrxS9SpwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-Alkaline-Battery-Duralock-Technology/dp/B01DJJVFPC/ref=sr_1_133?qid=1672903001&s=computers&sr=1-133,269,315,0.15,4.5,"17,810",1
"JBL C200SI, Premium in Ear Wired Earphones with Mic, Signature Sound, One Button Multi-Function Remote, Angled Earbuds for Comfort fit (Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/31z+0UyRo2L._SY300_SX300_.jpg,https://www.amazon.in/JBL-C200SI-Ear-Headphones-Mystic/dp/B07DFYJRQV/ref=sr_1_134?qid=1672903001&s=computers&sr=1-134,799,"1,499",0.47,4.1,"53,648",1
"Acer EK220Q 21.5 Inch (54.61 cm) Full HD (1920x1080) VA Panel LCD Monitor with LED Back Light I 250 Nits I HDMI, VGA Ports I Eye Care Features Like Bluelight Shield, Flickerless & Comfy View (Black)",Computers&Accessories|Monitors,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41m4oS2gbcL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/Acer-Features-Bluelight-Flickerless-Comfyview/dp/B08L879JSN/ref=sr_1_135?qid=1672903001&s=computers&sr=1-135,6299,"13,750",0.54,4.2,"2,014",0
"E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colors May Vary, Small) - Set of 2 Pieces",Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,https://m.media-amazon.com/images/I/413phG1P5UL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/COSMOS-Portable-Flexible-Light-Colours/dp/B08TDJNM3G/ref=sr_1_136?qid=1672903001&s=computers&sr=1-136,59,59,0,3.8,"5,958",1
boAt Dual Port Rapid Car Charger (Qualcomm Certified) with Quick Charge 3.0 + Free Micro USB Cable - (Black),Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,https://m.media-amazon.com/images/I/41fRp5O-PrL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Dual-Charger-Qualcomm-Certified-Charge/dp/B06XSK3XL6/ref=sr_1_137?qid=1672903001&s=computers&sr=1-137,571,999,0.43,4.3,"38,221",1
"Zebronics ZEB-COUNTY 3W Wireless Bluetooth Portable Speaker With Supporting Carry Handle, USB, SD Card, AUX, FM & Call Function. (Green)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,https://m.media-amazon.com/images/I/41goRo3UXhL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-County-Bluetooth-Speaker-Function/dp/B07YNTJ8ZM/ref=sr_1_138?qid=1672903001&s=computers&sr=1-138,549,999,0.45,3.9,"64,705",1
"KINGONE Upgraded Stylus Pen, iPad Pencil, Ultra High Precision & Sensitivity, Palm Rejection, Prevents False ON/Off Touch, Power Display, Tilt Sensitivity, Magnetic Adsorption for iPad 2018 and Later",Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,https://m.media-amazon.com/images/I/31jgUvSar0L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Upgraded-Precision-Sensitivity-Rejection-Adsorption/dp/B09KGV7WSV/ref=sr_1_139?qid=1672903001&s=computers&sr=1-139,2099,"5,999",0.65,4.3,"17,129",1
LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51v-2Nzr+ML._SY300_SX300_.jpg,https://www.amazon.in/LG-inches-Ready-Smart-32LM563BPTC/dp/B08DPLCM6T/ref=sr_1_140?qid=1672903001&s=computers&sr=1-140,13490,"21,990",0.39,4.3,"11,976",1
Zebronics Wired Keyboard and Mouse Combo with 104 Keys and a USB Mouse with 1200 DPI - JUDWAA 750,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",https://m.media-amazon.com/images/I/3164hjUSFdL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Zebronics-Zeb-JUDWAA-750-Wired-Keyboard/dp/B07KR5P3YD/ref=sr_1_141?qid=1672903001&s=computers&sr=1-141,448,699,0.36,3.9,"17,348",1
"JBL Tune 215BT, 16 Hrs Playtime with Quick Charge, in Ear Bluetooth Wireless Earphones with Mic, 12.5mm Premium Earbuds with Pure Bass, BT 5.0, Dual Pairing, Type C & Voice Assistant Support (Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/I/3118CXMdMUL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/JBL-Playtime-Bluetooth-Earphones-Assistant/dp/B08FB2LNSZ/ref=sr_1_142?qid=1672903001&s=computers&sr=1-142,1499,"2,999",0.5,3.7,"87,798",1
"Gizga Essentials Professional 3-in-1 Cleaning Kit for Camera, Lens, Binocular, Laptop, TV, Monitor, Smartphone, Tablet (Includes: Cleaning Liquid 100ml, Plush Microfiber Cloth, Dust Removal Brush)",Electronics|Cameras&Photography|Accessories|Cleaners|CleaningKits,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51LuP5KXg5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Essentials-Gz-Ck-101-Professional-Micro-Fiber-Antibacterial/dp/B01IBRHE3E/ref=sr_1_144?qid=1672903001&s=computers&sr=1-144,299,499,0.4,4.2,"24,432",1
SanDisk Ultra Dual 64 GB USB 3.0 OTG Pen Drive (Black),Computers&Accessories|ExternalDevices&DataStorage|PenDrives,https://m.media-amazon.com/images/I/41sAt4BZydL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/SanDisk-Ultra-Dual-64GB-Drive/dp/B01N6LU1VF/ref=sr_1_145?qid=1672903002&s=computers&sr=1-145,579,"1,400",0.59,4.3,"1,89,104",0
TP-Link Tapo 360?? 2MP 1080p Full HD Pan/Tilt Home Security Wi-Fi Smart Camera| Alexa Enabled| 2-Way Audio| Night Vision| Motion Detection| Sound and Light Alarm| Indoor CCTV (Tapo C200) White,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,https://m.media-amazon.com/images/I/31pcbVy11RL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-Wireless-Security-Tapo-C200/dp/B07XLML2YS/ref=sr_1_146?qid=1672903002&s=computers&sr=1-146,2499,"3,299",0.24,4.2,"93,112",1
"boAt Airdopes 171 in Ear Bluetooth True Wireless Earbuds with Upto 13 Hours Battery, IPX4, Bluetooth v5.0, Dual Tone Finish with Mic (Mysterious Blue)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41IAc+vLV7S._SY300_SX300_.jpg,https://www.amazon.in/Boat-Airdopes-171-Functionality-Resistance/dp/B086WMSCN3/ref=sr_1_147?qid=1672903002&s=computers&sr=1-147,1199,"5,999",0.8,3.9,"47,521",1
Duracell Plus AAA Rechargeable Batteries (750 mAh) Pack of 4,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,https://m.media-amazon.com/images/I/418YrbHVLCL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Duracell-AAA-750mAh-Rechargeable-Batteries/dp/B003B00484/ref=sr_1_148?qid=1672903002&s=computers&sr=1-148,399,499,0.2,4.3,"27,201",1
"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV","Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",https://m.media-amazon.com/images/I/31MIyzg8uzL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Adapter-Projector-Computer-Laptop-Projectors/dp/B085194JFL/ref=sr_1_149?qid=1672903002&s=computers&sr=1-149,279,499,0.44,3.7,"10,962",1
Samsung 80 cm (32 Inches) Wondertainment Series HD Ready LED Smart TV UA32T4340BKXXL (Glossy Black),"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",https://m.media-amazon.com/images/I/51q3+E64azL._SX300_SY300_.jpg,https://www.amazon.in/Samsung-Inches-Wondertainment-UA32T4340BKXXL-Glossy/dp/B09F6S8BT6/ref=sr_1_150?qid=1672903002&s=computers&sr=1-150,13490,"22,900",0.41,4.3,"16,299",1
"Logitech B100 Wired USB Mouse, 3 yr Warranty, 800 DPI Optical Tracking, Ambidextrous PC/Mac/Laptop - Black","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",https://m.media-amazon.com/images/I/31iFF1KbkpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Logitech-B100-Optical-Mouse-Black/dp/B003L62T7W/ref=sr_1_151?qid=1672903002&s=computers&sr=1-151,279,375,0.26,4.3,"31,534",1
"Classmate 2100117 Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51owoY2Xq7L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Classmate-Premium-Subject-Notebook-Single/dp/B00LZLPYHW/ref=sr_1_153?qid=1672903002&s=computers&sr=1-153,137,160,0.14,4.4,"6,537",1
Flix Micro Usb Cable For Smartphone (Black),Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,https://m.media-amazon.com/images/I/31qGpf8uzuL._SY445_SX342_QL70_FMwebp_.jpg,https://www.amazon.in/Flix-Micro-Cable-Smartphone-Black/dp/B09NHVCHS9/ref=sr_1_154?qid=1672903002&s=computers&sr=1-154,59,199,0.7,4,"9,377",1
"AirCase Rugged Hard Drive Case for 2.5-inch Western Digital, Seagate, Toshiba, Portable Storage Shell for Gadget Hard Disk USB Cable Power Bank Mobile Charger Earphone, Waterproof (Black)",Computers&Accessories|Accessories&Peripherals|HardDiskBags,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/51E0xvwRCpL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/AirCase-External-Drive-2-5-Inch-Black/dp/B00NNQMYNE/ref=sr_1_155?qid=1672903002&s=computers&sr=1-155,299,499,0.4,4.5,"21,010",1
"Noise Buds VS402 Truly Wireless in Ear Earbuds, 35-Hours of Playtime, Instacharge, Quad Mic with ENC, Hyper Sync, Low Latency, 10mm Driver, Bluetooth v5.3 and Breathing LED Lights (Neon Black)","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/31ylgpMYDwL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Noise-Wireless-Instacharge-Bluetooth-Breathing/dp/B0B217Z5VK/ref=sr_1_157?qid=1672903002&s=computers&sr=1-157,1799,"3,999",0.55,3.9,"3,517",1
"JBL Go 2, Wireless Portable Bluetooth Speaker with Mic, JBL Signature Sound, Vibrant Color Options with IPX7 Waterproof & AUX (Blue)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,https://m.media-amazon.com/images/I/51RTfgkScMS._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/JBL-Portable-Waterproof-Bluetooth-Speaker/dp/B07B88KQZ8/ref=sr_1_158?qid=1672903002&s=computers&sr=1-158,1999,"2,999",0.33,4.3,"63,899",1
Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Computer Gaming Console TV Set Top Box (1.5 Meter/ 5 Feet),"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",https://m.media-amazon.com/images/I/41da4tk7N+L._SY300_SX300_.jpg,https://www.amazon.in/TIZUM-Slim-1-5m-HDMI-Cable/dp/B01M4GGIVU/ref=sr_1_159?qid=1672903002&s=computers&sr=1-159,199,699,0.72,4.2,"12,153",1
Robustrion Tempered Glass Screen Protector for iPad 10.2 inch 9th Gen Generation 2021 8th Gen 2020 7th Gen 2019,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,https://m.media-amazon.com/images/I/41cOH84GhGL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Robustrion-Anti-Scratch-iPad-10-2-inch/dp/B07Z3K96FR/ref=sr_1_160?qid=1672903002&s=computers&sr=1-160,399,"1,499",0.73,4.1,"5,730",1
"Redgear Pro Wireless Gamepad with 2.4GHz Wireless Technology, Integrated Dual Intensity Motor, Illuminated Keys for PC(Compatible with Windows 7/8/8.1/10 only)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|Gamepads,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/41n2MqMIH5L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Redgear-Pro-Wireless-Gamepad-Black/dp/B0756CLQWL/ref=sr_1_162?qid=1672903002&s=computers&sr=1-162,1699,"3,999",0.58,4.2,"25,488",1
"Logitech M235 Wireless Mouse, 1000 DPI Optical Tracking, 12 Month Life Battery, Compatible with Windows, Mac, Chromebook/PC/Laptop","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",https://m.media-amazon.com/images/I/31CtVvtFt+L._SY300_SX300_.jpg,https://www.amazon.in/Logitech-M235-Wireless-Mouse-Grey/dp/B004IO5BMQ/ref=sr_1_163?qid=1672903002&s=computers&sr=1-163,699,995,0.3,4.5,"54,405",1
"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (White)",Electronics|Mobiles&Accessories|MobileAccessories|D??cor,https://m.media-amazon.com/images/I/31SKRsp7Y1L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/STRIFF-Flexible-Silicone-Protector-Computers/dp/B09Z6WH2N1/ref=sr_1_164?qid=1672903002&s=computers&sr=1-164,95,499,0.81,4.2,"1,949",1
TP-link N300 WiFi Wireless Router TL-WR845N | 300Mbps Wi-Fi Speed | Three 5dBi high gain Antennas | IPv6 Compatible | AP/RE/WISP Mode | Parental Control | Guest Network,Computers&Accessories|NetworkingDevices|Routers,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/314QZXF1dHL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/TP-Link-TL-WR845N-300Mbps-Wireless-N-Router/dp/B01HGCLUH6/ref=sr_1_165?qid=1672903002&s=computers&sr=1-165,1149,"1,699",0.32,4.2,"1,22,478",0
